Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Relative Humidity,Solar Zenith Angle
2019,11,3,14,10,64,884,444,5.83,64.54
2019,11,3,14,20,62,869,416,5.9,66
2019,11,3,14,30,61,853,387,5.93,67.5
2019,11,3,14,40,58,837,357,6.03,69.05
2019,11,3,14,50,56,816,327,6.06,70.64
2019,11,3,15,0,54,792,295,6.14,72.28
2019,11,3,15,10,51,765,263,6.14,73.94
2019,11,3,15,20,48,734,230,6.14,75.64
2019,11,3,15,30,45,697,198,6.14,77.38
2019,11,3,15,40,42,653,165,6.14,79.14
2019,11,3,15,50,38,602,133,6.14,80.92
2019,11,3,16,0,33,545,102,8.26,82.72
2019,11,3,16,10,28,468,72,8.47,84.54
2019,11,3,16,20,22,371,45,8.68,86.35
2019,11,3,16,30,14,248,22,8.89,88.15
2019,11,3,16,40,0,0,0,8.82,89.85
2019,11,3,16,50,0,0,0,9.04,92.25
2019,11,3,17,0,0,0,0,9.32,94.19
2019,11,3,17,10,0,0,0,9.38,96.14
2019,11,3,17,20,0,0,0,9.49,98.1
2019,11,3,17,30,0,0,0,9.61,100.07
2019,11,3,17,40,0,0,0,9.77,102.06
2019,11,3,17,50,0,0,0,9.9,104.05
2019,11,3,18,0,0,0,0,10.02,106.05
2019,11,3,18,10,0,0,0,10.08,108.05
2019,11,3,18,20,0,0,0,10.21,110.06
2019,11,3,18,30,0,0,0,10.27,112.08
2019,11,3,18,40,0,0,0,10.4,114.1
2019,11,3,18,50,0,0,0,10.53,116.12
2019,11,3,19,0,0,0,0,10.61,118.14
2019,11,3,19,10,0,0,0,10.68,120.15
2019,11,3,19,20,0,0,0,10.68,122.17
2019,11,3,19,30,0,0,0,10.75,124.18
2019,11,3,19,40,0,0,0,10.85,126.19
2019,11,3,19,50,0,0,0,10.92,128.19
2019,11,3,20,0,0,0,0,10.92,130.17
2019,11,3,20,10,0,0,0,10.99,132.15
2019,11,3,20,20,0,0,0,10.99,134.11
2019,11,3,20,30,0,0,0,10.99,136.06
2019,11,3,20,40,0,0,0,11.03,137.98
2019,11,3,20,50,0,0,0,11.09,139.88
2019,11,3,21,0,0,0,0,11.09,141.74
2019,11,3,21,10,0,0,0,11.17,143.58
2019,11,3,21,20,0,0,0,11.17,145.37
2019,11,3,21,30,0,0,0,11.24,147.11
2019,11,3,21,40,0,0,0,11.35,148.79
2019,11,3,21,50,0,0,0,11.35,150.41
2019,11,3,22,0,0,0,0,11.42,151.94
2019,11,3,22,10,0,0,0,11.5,153.38
2019,11,3,22,20,0,0,0,11.64,154.7
2019,11,3,22,30,0,0,0,11.72,155.89
2019,11,3,22,40,0,0,0,11.89,156.93
2019,11,3,22,50,0,0,0,12.04,157.79
2019,11,3,23,0,0,0,0,12.12,158.45
2019,11,3,23,10,0,0,0,12.27,158.9
2019,11,3,23,20,0,0,0,12.43,159.12
2019,11,3,23,30,0,0,0,12.67,159.1
2019,11,3,23,40,0,0,0,13,158.85
2019,11,3,23,50,0,0,0,13.16,158.37
2019,11,4,0,0,0,0,0,13.33,157.67
2019,11,4,0,10,0,0,0,13.51,156.78
2019,11,4,0,20,0,0,0,13.68,155.72
2019,11,4,0,30,0,0,0,13.95,154.51
2019,11,4,0,40,0,0,0,14.3,153.17
2019,11,4,0,50,0,0,0,14.49,151.72
2019,11,4,1,0,0,0,0,14.68,150.17
2019,11,4,1,10,0,0,0,14.87,148.54
2019,11,4,1,20,0,0,0,14.97,146.85
2019,11,4,1,30,0,0,0,15.16,145.1
2019,11,4,1,40,0,0,0,15.37,143.31
2019,11,4,1,50,0,0,0,15.57,141.47
2019,11,4,2,0,0,0,0,15.78,139.6
2019,11,4,2,10,0,0,0,15.88,137.7
2019,11,4,2,20,0,0,0,15.99,135.77
2019,11,4,2,30,0,0,0,16.09,133.83
2019,11,4,2,40,0,0,0,16.2,131.86
2019,11,4,2,50,0,0,0,16.31,129.89
2019,11,4,3,0,0,0,0,16.42,127.9
2019,11,4,3,10,0,0,0,16.64,125.9
2019,11,4,3,20,0,0,0,16.75,123.9
2019,11,4,3,30,0,0,0,16.86,121.89
2019,11,4,3,40,0,0,0,16.93,119.87
2019,11,4,3,50,0,0,0,17.05,117.86
2019,11,4,4,0,0,0,0,17.16,115.84
2019,11,4,4,10,0,0,0,17.27,113.82
2019,11,4,4,20,0,0,0,17.39,111.81
2019,11,4,4,30,0,0,0,17.62,109.8
2019,11,4,4,40,0,0,0,17.68,107.79
2019,11,4,4,50,0,0,0,17.8,105.79
2019,11,4,5,0,0,0,0,17.92,103.79
2019,11,4,5,10,0,0,0,17.92,101.8
2019,11,4,5,20,0,0,0,18.04,99.82
2019,11,4,5,30,0,0,0,18.04,97.86
2019,11,4,5,40,0,0,0,18.02,95.9
2019,11,4,5,50,0,0,0,18.14,93.96
2019,11,4,6,0,0,0,0,18.14,92.03
2019,11,4,6,10,0,0,0,17.55,89.65
2019,11,4,6,20,15,255,24,16.86,87.94
2019,11,4,6,30,22,368,47,16.31,86.15
2019,11,4,6,40,28,462,74,15.84,84.34
2019,11,4,6,50,34,538,104,15.35,82.53
2019,11,4,7,0,39,600,135,14.76,80.74
2019,11,4,7,10,43,651,167,14.2,78.97
2019,11,4,7,20,46,694,200,13.57,77.22
2019,11,4,7,30,49,730,232,12.98,75.5
2019,11,4,7,40,52,762,265,12.69,73.81
2019,11,4,7,50,55,789,296,12.14,72.15
2019,11,4,8,0,57,812,328,11.62,70.53
2019,11,4,8,10,59,833,358,11.26,68.96
2019,11,4,8,20,61,851,388,10.84,67.42
2019,11,4,8,30,63,867,416,10.45,65.93
2019,11,4,8,40,65,880,444,10.5,64.49
2019,11,4,8,50,66,892,470,10.18,63.11
2019,11,4,9,0,68,903,495,9.81,61.78
2019,11,4,9,10,69,914,519,9.57,60.52
2019,11,4,9,20,70,922,541,9.29,59.32
2019,11,4,9,30,71,930,561,9.06,58.2
2019,11,4,9,40,73,935,580,8.64,57.14
2019,11,4,9,50,74,941,598,8.38,56.17
2019,11,4,10,0,75,947,614,8.18,55.28
2019,11,4,10,10,76,951,628,8.03,54.48
2019,11,4,10,20,76,955,641,7.94,53.77
2019,11,4,10,30,77,959,652,7.8,53.15
2019,11,4,10,40,78,960,660,7.43,52.64
2019,11,4,10,50,78,963,668,7.34,52.22
2019,11,4,11,0,78,964,673,7.21,51.91
2019,11,4,11,10,78,965,676,7.13,51.71
2019,11,4,11,20,78,966,678,7.05,51.61
2019,11,4,11,30,78,966,678,6.95,51.62
2019,11,4,11,40,78,965,676,6.72,51.74
2019,11,4,11,50,78,964,672,6.64,51.97
2019,11,4,12,0,78,962,666,6.56,52.3
2019,11,4,12,10,77,960,659,6.52,52.73
2019,11,4,12,20,77,957,649,6.49,53.27
2019,11,4,12,30,76,954,638,6.45,53.91
2019,11,4,12,40,74,953,626,6.39,54.64
2019,11,4,12,50,74,948,611,6.35,55.46
2019,11,4,13,0,73,943,595,6.31,56.37
2019,11,4,13,10,72,937,577,6.31,57.36
2019,11,4,13,20,71,930,558,6.31,58.43
2019,11,4,13,30,70,921,537,6.31,59.57
2019,11,4,13,40,69,912,514,6.29,60.78
2019,11,4,13,50,68,902,490,6.29,62.06
2019,11,4,14,0,66,890,465,6.29,63.4
2019,11,4,14,10,65,877,439,6.33,64.79
2019,11,4,14,20,63,863,411,6.4,66.24
2019,11,4,14,30,61,846,382,6.44,67.74
2019,11,4,14,40,59,828,352,6.57,69.28
2019,11,4,14,50,57,806,322,6.65,70.87
2019,11,4,15,0,55,782,290,6.69,72.5
2019,11,4,15,10,52,754,258,6.69,74.16
2019,11,4,15,20,49,722,226,6.69,75.86
2019,11,4,15,30,46,684,193,6.69,77.59
2019,11,4,15,40,42,639,161,6.69,79.34
2019,11,4,15,50,38,586,129,6.69,81.12
2019,11,4,16,0,33,521,97,8.64,82.92
2019,11,4,16,10,28,441,68,8.79,84.73
2019,11,4,16,20,21,341,42,8.96,86.54
2019,11,4,16,30,14,217,20,9.12,88.32
2019,11,4,16,40,0,0,0,8.93,90.01
2019,11,4,16,50,0,0,0,9.09,92.43
2019,11,4,17,0,0,0,0,9.26,94.37
2019,11,4,17,10,0,0,0,9.33,96.32
2019,11,4,17,20,0,0,0,9.44,98.28
2019,11,4,17,30,0,0,0,9.5,100.25
2019,11,4,17,40,0,0,0,9.65,102.23
2019,11,4,17,50,0,0,0,9.77,104.22
2019,11,4,18,0,0,0,0,9.83,106.22
2019,11,4,18,10,0,0,0,9.95,108.22
2019,11,4,18,20,0,0,0,10.02,110.23
2019,11,4,18,30,0,0,0,10.14,112.25
2019,11,4,18,40,0,0,0,10.35,114.26
2019,11,4,18,50,0,0,0,10.41,116.28
2019,11,4,19,0,0,0,0,10.54,118.3
2019,11,4,19,10,0,0,0,10.61,120.32
2019,11,4,19,20,0,0,0,10.68,122.34
2019,11,4,19,30,0,0,0,10.74,124.35
2019,11,4,19,40,0,0,0,10.88,126.36
2019,11,4,19,50,0,0,0,10.96,128.36
2019,11,4,20,0,0,0,0,11.02,130.35
2019,11,4,20,10,0,0,0,11.09,132.32
2019,11,4,20,20,0,0,0,11.16,134.29
2019,11,4,20,30,0,0,0,11.23,136.24
2019,11,4,20,40,0,0,0,11.47,138.16
2019,11,4,20,50,0,0,0,11.55,140.06
2019,11,4,21,0,0,0,0,11.62,141.94
2019,11,4,21,10,0,0,0,11.77,143.78
2019,11,4,21,20,0,0,0,11.91,145.57
2019,11,4,21,30,0,0,0,12.07,147.32
2019,11,4,21,40,0,0,0,12.49,149.01
2019,11,4,21,50,0,0,0,12.65,150.64
2019,11,4,22,0,0,0,0,12.81,152.18
2019,11,4,22,10,0,0,0,13.14,153.63
2019,11,4,22,20,0,0,0,13.48,154.96
2019,11,4,22,30,0,0,0,13.74,156.16
2019,11,4,22,40,0,0,0,14.69,157.21
2019,11,4,22,50,0,0,0,15.07,158.08
2019,11,4,23,0,0,0,0,15.37,158.75
2019,11,4,23,10,0,0,0,15.77,159.21
2019,11,4,23,20,0,0,0,16.18,159.43
2019,11,4,23,30,0,0,0,16.5,159.41
2019,11,4,23,40,0,0,0,18.34,159.15
2019,11,4,23,50,0,0,0,18.83,158.67
2019,11,5,0,0,0,0,0,19.2,157.96
2019,11,5,0,10,0,0,0,19.59,157.06
2019,11,5,0,20,0,0,0,19.84,155.99
2019,11,5,0,30,0,0,0,20.11,154.77
2019,11,5,0,40,0,0,0,22.81,153.42
2019,11,5,0,50,0,0,0,23.11,151.96
2019,11,5,1,0,0,0,0,23.42,150.4
2019,11,5,1,10,0,0,0,23.57,148.77
2019,11,5,1,20,0,0,0,23.73,147.07
2019,11,5,1,30,0,0,0,23.89,145.31
2019,11,5,1,40,0,0,0,27.7,143.51
2019,11,5,1,50,0,0,0,27.88,141.67
2019,11,5,2,0,0,0,0,28.07,139.79
2019,11,5,2,10,0,0,0,28.07,137.89
2019,11,5,2,20,0,0,0,28.25,135.96
2019,11,5,2,30,0,0,0,28.25,134.01
2019,11,5,2,40,0,0,0,33.4,132.04
2019,11,5,2,50,0,0,0,33.4,130.06
2019,11,5,3,0,0,0,0,33.4,128.07
2019,11,5,3,10,0,0,0,33.62,126.07
2019,11,5,3,20,0,0,0,33.62,124.07
2019,11,5,3,30,0,0,0,33.62,122.06
2019,11,5,3,40,0,0,0,37.61,120.04
2019,11,5,3,50,0,0,0,37.61,118.03
2019,11,5,4,0,0,0,0,37.61,116.01
2019,11,5,4,10,0,0,0,37.61,113.99
2019,11,5,4,20,0,0,0,37.61,111.98
2019,11,5,4,30,0,0,0,37.61,109.97
2019,11,5,4,40,0,0,0,39.33,107.96
2019,11,5,4,50,0,0,0,39.33,105.96
2019,11,5,5,0,0,0,0,39.33,103.97
2019,11,5,5,10,0,0,0,39.07,101.98
2019,11,5,5,20,0,0,0,39.07,100
2019,11,5,5,30,0,0,0,38.81,98.04
2019,11,5,5,40,0,0,0,38.71,96.08
2019,11,5,5,50,0,0,0,38.71,94.14
2019,11,5,6,0,0,0,0,38.46,92.21
2019,11,5,6,10,0,0,0,36.96,89.81
2019,11,5,6,20,14,211,21,35.29,88.12
2019,11,5,6,30,22,330,43,33.7,86.34
2019,11,5,6,40,28,427,69,32.32,84.54
2019,11,5,6,50,34,505,98,30.88,82.73
2019,11,5,7,0,39,568,128,29.55,80.94
2019,11,5,7,10,43,621,160,28.43,79.18
2019,11,5,7,20,47,665,192,27.36,77.43
2019,11,5,7,30,50,703,224,26.17,75.71
2019,11,5,7,40,53,736,256,25.23,74.03
2019,11,5,7,50,56,764,287,24.14,72.38
2019,11,5,8,0,59,788,318,23.25,70.76
2019,11,5,8,10,61,809,348,22.39,69.19
2019,11,5,8,20,63,828,378,21.71,67.66
2019,11,5,8,30,65,845,406,21.05,66.18
2019,11,5,8,40,66,861,433,20.11,64.74
2019,11,5,8,50,67,874,459,19.38,63.37
2019,11,5,9,0,69,886,484,18.8,62.04
2019,11,5,9,10,70,896,507,18.35,60.79
2019,11,5,9,20,71,905,530,17.78,59.59
2019,11,5,9,30,72,913,550,17.36,58.47
2019,11,5,9,40,77,911,567,16.46,57.42
2019,11,5,9,50,78,918,585,15.97,56.45
2019,11,5,10,0,78,923,600,15.6,55.57
2019,11,5,10,10,79,928,615,15.32,54.77
2019,11,5,10,20,80,932,627,15.14,54.06
2019,11,5,10,30,80,936,638,14.87,53.45
2019,11,5,10,40,80,940,647,14.02,52.94
2019,11,5,10,50,81,942,654,13.77,52.52
2019,11,5,11,0,81,944,659,13.61,52.21
2019,11,5,11,10,81,945,663,13.44,52.01
2019,11,5,11,20,81,946,665,13.28,51.91
2019,11,5,11,30,81,946,664,13.2,51.92
2019,11,5,11,40,80,946,663,12.44,52.04
2019,11,5,11,50,80,945,659,12.3,52.27
2019,11,5,12,0,80,943,653,12.15,52.6
2019,11,5,12,10,80,941,646,12.15,53.03
2019,11,5,12,20,79,938,636,12.08,53.57
2019,11,5,12,30,79,935,625,12,54.2
2019,11,5,12,40,75,939,614,11.44,54.92
2019,11,5,12,50,74,934,600,11.37,55.74
2019,11,5,13,0,73,928,584,11.31,56.64
2019,11,5,13,10,73,921,566,11.31,57.63
2019,11,5,13,20,72,914,547,11.37,58.69
2019,11,5,13,30,70,906,526,11.37,59.83
2019,11,5,13,40,69,898,504,10.92,61.04
2019,11,5,13,50,68,888,480,10.92,62.31
2019,11,5,14,0,66,876,455,10.98,63.64
2019,11,5,14,10,65,863,429,11.03,65.03
2019,11,5,14,20,63,848,401,11.16,66.48
2019,11,5,14,30,61,831,373,11.23,67.97
2019,11,5,14,40,59,812,343,11.12,69.51
2019,11,5,14,50,57,791,313,11.19,71.09
2019,11,5,15,0,54,766,282,11.32,72.71
2019,11,5,15,10,52,738,251,11.32,74.37
2019,11,5,15,20,49,705,218,11.32,76.07
2019,11,5,15,30,45,667,186,11.32,77.79
2019,11,5,15,40,42,621,154,11.32,79.54
2019,11,5,15,50,37,567,123,11.32,81.31
2019,11,5,16,0,32,505,93,13.9,83.11
2019,11,5,16,10,26,425,64,14.07,84.91
2019,11,5,16,20,20,326,39,14.33,86.72
2019,11,5,16,30,13,204,18,14.51,88.49
2019,11,5,16,40,0,0,0,14.61,90.16
2019,11,5,16,50,0,0,0,14.88,92.61
2019,11,5,17,0,0,0,0,15.06,94.54
2019,11,5,17,10,0,0,0,15.15,96.49
2019,11,5,17,20,0,0,0,15.24,98.45
2019,11,5,17,30,0,0,0,15.34,100.42
2019,11,5,17,40,0,0,0,15.37,102.4
2019,11,5,17,50,0,0,0,15.46,104.38
2019,11,5,18,0,0,0,0,15.55,106.38
2019,11,5,18,10,0,0,0,15.75,108.38
2019,11,5,18,20,0,0,0,15.94,110.39
2019,11,5,18,30,0,0,0,16.14,112.41
2019,11,5,18,40,0,0,0,16.42,114.42
2019,11,5,18,50,0,0,0,16.63,116.44
2019,11,5,19,0,0,0,0,16.94,118.46
2019,11,5,19,10,0,0,0,17.04,120.48
2019,11,5,19,20,0,0,0,17.26,122.5
2019,11,5,19,30,0,0,0,17.36,124.51
2019,11,5,19,40,0,0,0,17.74,126.52
2019,11,5,19,50,0,0,0,17.86,128.52
2019,11,5,20,0,0,0,0,18.08,130.51
2019,11,5,20,10,0,0,0,18.19,132.49
2019,11,5,20,20,0,0,0,18.31,134.46
2019,11,5,20,30,0,0,0,18.42,136.41
2019,11,5,20,40,0,0,0,18.72,138.34
2019,11,5,20,50,0,0,0,18.84,140.25
2019,11,5,21,0,0,0,0,18.95,142.13
2019,11,5,21,10,0,0,0,19.07,143.97
2019,11,5,21,20,0,0,0,19.19,145.77
2019,11,5,21,30,0,0,0,19.42,147.53
2019,11,5,21,40,0,0,0,19.73,149.23
2019,11,5,21,50,0,0,0,19.85,150.86
2019,11,5,22,0,0,0,0,19.98,152.41
2019,11,5,22,10,0,0,0,20.23,153.87
2019,11,5,22,20,0,0,0,20.49,155.21
2019,11,5,22,30,0,0,0,20.75,156.43
2019,11,5,22,40,0,0,0,21.09,157.48
2019,11,5,22,50,0,0,0,21.36,158.36
2019,11,5,23,0,0,0,0,21.64,159.05
2019,11,5,23,10,0,0,0,21.91,159.51
2019,11,5,23,20,0,0,0,22.19,159.73
2019,11,5,23,30,0,0,0,22.62,159.71
2019,11,5,23,40,0,0,0,23.11,159.45
2019,11,5,23,50,0,0,0,23.41,158.96
2019,11,6,0,0,0,0,0,23.71,158.25
2019,11,6,0,10,0,0,0,24.02,157.34
2019,11,6,0,20,0,0,0,24.33,156.26
2019,11,6,0,30,0,0,0,24.65,155.03
2019,11,6,0,40,0,0,0,24.88,153.67
2019,11,6,0,50,0,0,0,25.21,152.2
2019,11,6,1,0,0,0,0,25.53,150.63
2019,11,6,1,10,0,0,0,25.87,148.99
2019,11,6,1,20,0,0,0,26.04,147.28
2019,11,6,1,30,0,0,0,26.38,145.52
2019,11,6,1,40,0,0,0,26.34,143.71
2019,11,6,1,50,0,0,0,26.51,141.86
2019,11,6,2,0,0,0,0,26.86,139.98
2019,11,6,2,10,0,0,0,27.03,138.07
2019,11,6,2,20,0,0,0,27.21,136.14
2019,11,6,2,30,0,0,0,27.39,134.19
2019,11,6,2,40,0,0,0,27.15,132.22
2019,11,6,2,50,0,0,0,27.33,130.24
2019,11,6,3,0,0,0,0,27.51,128.25
2019,11,6,3,10,0,0,0,27.69,126.25
2019,11,6,3,20,0,0,0,27.87,124.24
2019,11,6,3,30,0,0,0,27.87,122.23
2019,11,6,3,40,0,0,0,27.68,120.21
2019,11,6,3,50,0,0,0,27.87,118.2
2019,11,6,4,0,0,0,0,27.87,116.18
2019,11,6,4,10,0,0,0,28.05,114.16
2019,11,6,4,20,0,0,0,28.05,112.15
2019,11,6,4,30,0,0,0,28.24,110.14
2019,11,6,4,40,0,0,0,27.97,108.13
2019,11,6,4,50,0,0,0,27.97,106.13
2019,11,6,5,0,0,0,0,28.15,104.14
2019,11,6,5,10,0,0,0,28.15,102.16
2019,11,6,5,20,0,0,0,28.15,100.18
2019,11,6,5,30,0,0,0,28.15,98.22
2019,11,6,5,40,0,0,0,27.93,96.27
2019,11,6,5,50,0,0,0,27.75,94.33
2019,11,6,6,0,0,0,0,27.75,92.4
2019,11,6,6,10,0,0,0,26.85,89.97
2019,11,6,6,20,13,232,20,25.81,88.3
2019,11,6,6,30,20,350,41,24.82,86.53
2019,11,6,6,40,27,443,67,24.04,84.73
2019,11,6,6,50,32,520,96,23.27,82.93
2019,11,6,7,0,37,583,126,22.39,81.15
2019,11,6,7,10,41,635,158,21.55,79.38
2019,11,6,7,20,44,679,190,20.74,77.64
2019,11,6,7,30,48,716,222,20.09,75.93
2019,11,6,7,40,50,748,253,19.69,74.25
2019,11,6,7,50,53,775,285,18.96,72.6
2019,11,6,8,0,55,799,316,18.26,70.99
2019,11,6,8,10,57,820,346,17.7,69.43
2019,11,6,8,20,59,839,375,17.06,67.9
2019,11,6,8,30,61,855,403,16.44,66.42
2019,11,6,8,40,63,869,430,16.14,64.99
2019,11,6,8,50,64,882,456,15.56,63.62
2019,11,6,9,0,65,894,481,15,62.3
2019,11,6,9,10,67,904,504,14.55,61.05
2019,11,6,9,20,68,913,526,14.2,59.86
2019,11,6,9,30,69,921,547,13.78,58.74
2019,11,6,9,40,70,927,565,13.36,57.7
2019,11,6,9,50,71,933,583,12.96,56.73
2019,11,6,10,0,72,938,598,12.58,55.85
2019,11,6,10,10,72,943,612,12.43,55.06
2019,11,6,10,20,73,947,625,12.21,54.35
2019,11,6,10,30,73,951,636,12.07,53.74
2019,11,6,10,40,74,953,644,11.68,53.23
2019,11,6,10,50,74,956,652,11.54,52.82
2019,11,6,11,0,74,957,657,11.34,52.51
2019,11,6,11,10,74,958,660,11.26,52.31
2019,11,6,11,20,74,959,662,11.13,52.21
2019,11,6,11,30,74,959,662,11.07,52.22
2019,11,6,11,40,74,959,660,10.6,52.34
2019,11,6,11,50,74,963,659,10.54,52.57
2019,11,6,12,0,74,961,654,10.42,52.89
2019,11,6,12,10,73,959,646,10.42,53.32
2019,11,6,12,20,73,956,637,10.35,53.86
2019,11,6,12,30,72,953,626,10.35,54.48
2019,11,6,12,40,73,945,613,9.8,55.21
2019,11,6,12,50,72,940,598,9.79,56.02
2019,11,6,13,0,72,935,582,9.73,56.92
2019,11,6,13,10,71,898,548,9.73,57.9
2019,11,6,13,20,98,761,490,9.79,58.96
2019,11,6,13,30,152,553,427,9.79,60.09
2019,11,6,13,40,92,744,449,9.32,61.29
2019,11,6,13,50,180,356,344,9.32,62.56
2019,11,6,14,0,174,332,320,9.38,63.88
2019,11,6,14,10,144,436,327,9.43,65.27
2019,11,6,14,20,125,0,125,9.54,66.71
2019,11,6,14,30,60,838,371,9.66,68.2
2019,11,6,14,40,57,821,342,9.41,69.73
2019,11,6,14,50,48,787,300,9.52,71.31
2019,11,6,15,0,53,774,280,9.63,72.93
2019,11,6,15,10,50,746,249,9.63,74.58
2019,11,6,15,20,47,713,217,9.63,76.27
2019,11,6,15,30,44,675,184,9.63,77.99
2019,11,6,15,40,40,630,153,9.63,79.73
2019,11,6,15,50,52,168,77,9.63,81.5
2019,11,6,16,0,41,142,57,11.84,83.29
2019,11,6,16,10,30,68,36,11.98,85.09
2019,11,6,16,20,19,330,37,12.2,86.89
2019,11,6,16,30,7,0,7,12.42,88.65
2019,11,6,16,40,0,0,0,12.52,90.87
2019,11,6,16,50,0,0,0,12.75,92.78
2019,11,6,17,0,0,0,0,12.98,94.71
2019,11,6,17,10,0,0,0,13.16,96.66
2019,11,6,17,20,0,0,0,13.24,98.61
2019,11,6,17,30,0,0,0,13.4,100.58
2019,11,6,17,40,0,0,0,13.76,102.56
2019,11,6,17,50,0,0,0,13.93,104.54
2019,11,6,18,0,0,0,0,14.1,106.54
2019,11,6,18,10,0,0,0,14.19,108.54
2019,11,6,18,20,0,0,0,14.28,110.55
2019,11,6,18,30,0,0,0,14.45,112.56
2019,11,6,18,40,0,0,0,14.61,114.58
2019,11,6,18,50,0,0,0,14.7,116.6
2019,11,6,19,0,0,0,0,14.9,118.62
2019,11,6,19,10,0,0,0,14.9,120.63
2019,11,6,19,20,0,0,0,14.99,122.65
2019,11,6,19,30,0,0,0,15.09,124.67
2019,11,6,19,40,0,0,0,14.97,126.68
2019,11,6,19,50,0,0,0,15.06,128.68
2019,11,6,20,0,0,0,0,15.06,130.67
2019,11,6,20,10,0,0,0,15.16,132.66
2019,11,6,20,20,0,0,0,15.16,134.62
2019,11,6,20,30,0,0,0,15.25,136.58
2019,11,6,20,40,0,0,0,15.12,138.51
2019,11,6,20,50,0,0,0,15.12,140.42
2019,11,6,21,0,0,0,0,15.22,142.31
2019,11,6,21,10,0,0,0,15.31,144.16
2019,11,6,21,20,0,0,0,15.41,145.97
2019,11,6,21,30,0,0,0,15.5,147.73
2019,11,6,21,40,0,0,0,15.3,149.44
2019,11,6,21,50,0,0,0,15.4,151.08
2019,11,6,22,0,0,0,0,15.51,152.64
2019,11,6,22,10,0,0,0,15.71,154.11
2019,11,6,22,20,0,0,0,15.8,155.46
2019,11,6,22,30,0,0,0,16,156.68
2019,11,6,22,40,0,0,0,15.77,157.75
2019,11,6,22,50,0,0,0,15.97,158.64
2019,11,6,23,0,0,0,0,16.07,159.33
2019,11,6,23,10,0,0,0,16.28,159.8
2019,11,6,23,20,0,0,0,16.59,160.03
2019,11,6,23,30,0,0,0,16.8,160.01
2019,11,6,23,40,0,0,0,16.67,159.75
2019,11,6,23,50,0,0,0,16.99,159.25
2019,11,7,0,0,0,0,0,17.21,158.53
2019,11,7,0,10,0,0,0,17.43,157.62
2019,11,7,0,20,0,0,0,17.65,156.53
2019,11,7,0,30,0,0,0,17.88,155.28
2019,11,7,0,40,0,0,0,17.86,153.91
2019,11,7,0,50,0,0,0,18.09,152.43
2019,11,7,1,0,0,0,0,18.32,150.86
2019,11,7,1,10,0,0,0,18.56,149.21
2019,11,7,1,20,0,0,0,18.68,147.5
2019,11,7,1,30,0,0,0,18.92,145.73
2019,11,7,1,40,0,0,0,18.81,143.91
2019,11,7,1,50,0,0,0,19.05,142.06
2019,11,7,2,0,0,0,0,19.3,140.17
2019,11,7,2,10,0,0,0,19.43,138.26
2019,11,7,2,20,0,0,0,19.56,136.32
2019,11,7,2,30,0,0,0,19.81,134.37
2019,11,7,2,40,0,0,0,19.61,132.4
2019,11,7,2,50,0,0,0,19.86,130.42
2019,11,7,3,0,0,0,0,19.99,128.42
2019,11,7,3,10,0,0,0,20.12,126.42
2019,11,7,3,20,0,0,0,20.26,124.41
2019,11,7,3,30,0,0,0,20.39,122.4
2019,11,7,3,40,0,0,0,20.28,120.38
2019,11,7,3,50,0,0,0,20.42,118.37
2019,11,7,4,0,0,0,0,20.57,116.35
2019,11,7,4,10,0,0,0,20.71,114.33
2019,11,7,4,20,0,0,0,20.85,112.32
2019,11,7,4,30,0,0,0,20.98,110.31
2019,11,7,4,40,0,0,0,20.98,108.31
2019,11,7,4,50,0,0,0,21.12,106.31
2019,11,7,5,0,0,0,0,21.26,104.32
2019,11,7,5,10,0,0,0,21.26,102.34
2019,11,7,5,20,0,0,0,21.4,100.36
2019,11,7,5,30,0,0,0,21.4,98.4
2019,11,7,5,40,0,0,0,21.63,96.45
2019,11,7,5,50,0,0,0,21.63,94.51
2019,11,7,6,0,0,0,0,21.8,92.59
2019,11,7,6,10,0,0,0,21.09,90.13
2019,11,7,6,20,12,200,18,20.27,88.48
2019,11,7,6,30,20,318,38,19.62,86.72
2019,11,7,6,40,27,407,63,19.34,84.93
2019,11,7,6,50,33,486,92,18.72,83.13
2019,11,7,7,0,39,551,122,18.12,81.35
2019,11,7,7,10,44,605,153,17.33,79.59
2019,11,7,7,20,48,651,185,16.67,77.86
2019,11,7,7,30,52,690,217,15.96,76.15
2019,11,7,7,40,56,718,248,15.74,74.47
2019,11,7,7,50,59,748,279,15.06,72.83
2019,11,7,8,0,61,773,310,14.51,71.22
2019,11,7,8,10,64,795,340,14.06,69.66
2019,11,7,8,20,66,815,370,13.63,68.14
2019,11,7,8,30,68,832,398,13.21,66.66
2019,11,7,8,40,71,844,425,13.2,65.24
2019,11,7,8,50,73,858,451,12.8,63.87
2019,11,7,9,0,74,870,475,12.41,62.56
2019,11,7,9,10,76,881,499,12.11,61.31
2019,11,7,9,20,77,891,521,11.75,60.13
2019,11,7,9,30,79,899,542,11.4,59.01
2019,11,7,9,40,89,880,555,11.13,57.97
2019,11,7,9,50,90,887,573,10.86,57.01
2019,11,7,10,0,90,893,588,10.54,56.13
2019,11,7,10,10,91,899,602,10.35,55.34
2019,11,7,10,20,92,903,615,10.17,54.64
2019,11,7,10,30,92,907,625,10.05,54.03
2019,11,7,10,40,94,908,634,9.78,53.52
2019,11,7,10,50,94,911,641,9.61,53.12
2019,11,7,11,0,94,913,646,9.44,52.81
