Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Relative Humidity,Solar Zenith Angle,Temperature,is_day
2021,10,10,16,0,45,673,198,18.93,76.87,24.6,TRUE
2021,10,10,16,10,41,628,164,19.62,78.78,24,TRUE
2021,10,10,16,20,37,574,130,20.34,80.7,23.4,TRUE
2021,10,10,16,30,32,510,98,21.09,82.63,22.8,TRUE
2021,10,10,16,40,26,432,67,24.48,84.57,22.2,TRUE
2021,10,10,16,50,20,332,40,25.39,86.49,21.6,TRUE
2021,10,10,17,0,13,208,19,26.34,88.37,21,TRUE
2021,10,10,17,10,0,0,0,26.83,90.14,20.7,TRUE
2021,10,10,17,20,0,0,0,27.33,92.67,20.4,TRUE
2021,10,10,17,30,0,0,0,27.84,94.68,20.1,TRUE
2021,10,10,17,40,0,0,0,27.25,96.69,19.8,TRUE
2021,10,10,17,50,0,0,0,27.76,98.71,19.5,TRUE
2021,10,10,18,0,0,0,0,28.28,100.73,19.2,TRUE
2021,10,10,18,10,0,0,0,28.63,102.75,19,TRUE
2021,10,10,18,20,0,0,0,28.99,104.77,18.8,FALSE
2021,10,10,18,30,0,0,0,29.35,106.79,18.6,FALSE
2021,10,10,18,40,0,0,0,28.9,108.8,18.5,FALSE
2021,10,10,18,50,0,0,0,29.26,110.81,18.3,FALSE
2021,10,10,19,0,0,0,0,29.63,112.81,18.1,FALSE
2021,10,10,19,10,0,0,0,29.82,114.81,18,FALSE
2021,10,10,19,20,0,0,0,30.16,116.79,17.8,FALSE
2021,10,10,19,30,0,0,0,30.35,118.77,17.7,FALSE
2021,10,10,19,40,0,0,0,29.89,120.73,17.6,FALSE
2021,10,10,19,50,0,0,0,30.08,122.67,17.5,FALSE
2021,10,10,20,0,0,0,0,30.27,124.6,17.4,FALSE
2021,10,10,20,10,0,0,0,30.65,126.5,17.2,FALSE
2021,10,10,20,20,0,0,0,30.84,128.38,17.1,FALSE
2021,10,10,20,30,0,0,0,31.04,130.23,17,FALSE
2021,10,10,20,40,0,0,0,30.62,132.05,16.9,FALSE
2021,10,10,20,50,0,0,0,30.81,133.83,16.8,FALSE
2021,10,10,21,0,0,0,0,31.01,135.57,16.7,FALSE
2021,10,10,21,10,0,0,0,31.21,137.27,16.6,FALSE
2021,10,10,21,20,0,0,0,31.21,138.91,16.6,FALSE
2021,10,10,21,30,0,0,0,31.41,140.48,16.5,FALSE
2021,10,10,21,40,0,0,0,31.05,141.99,16.4,FALSE
2021,10,10,21,50,0,0,0,31.25,143.42,16.3,FALSE
2021,10,10,22,0,0,0,0,31.41,144.76,16.2,FALSE
2021,10,10,22,10,0,0,0,31.61,146.01,16.1,FALSE
2021,10,10,22,20,0,0,0,31.81,147.14,16,FALSE
2021,10,10,22,30,0,0,0,32.02,148.14,15.9,FALSE
2021,10,10,22,40,0,0,0,31.53,149.02,15.9,FALSE
2021,10,10,22,50,0,0,0,31.73,149.74,15.8,FALSE
2021,10,10,23,0,0,0,0,31.94,150.31,15.7,FALSE
2021,10,10,23,10,0,0,0,32.14,150.71,15.6,FALSE
2021,10,10,23,20,0,0,0,32.35,150.93,15.5,FALSE
2021,10,10,23,30,0,0,0,32.55,150.97,15.4,FALSE
2021,10,10,23,40,0,0,0,32.22,150.84,15.4,FALSE
2021,10,10,23,50,0,0,0,32.43,150.53,15.3,FALSE
2021,10,11,0,0,0,0,0,32.64,150.04,15.2,FALSE
2021,10,11,0,10,0,0,0,32.81,149.39,15.1,FALSE
2021,10,11,0,20,0,0,0,33.03,148.59,15,FALSE
2021,10,11,0,30,0,0,0,33.24,147.65,14.9,FALSE
2021,10,11,0,40,0,0,0,33.19,146.58,14.8,FALSE
2021,10,11,0,50,0,0,0,33.4,145.39,14.7,FALSE
2021,10,11,1,0,0,0,0,33.62,144.1,14.6,FALSE
2021,10,11,1,10,0,0,0,33.83,142.71,14.5,FALSE
2021,10,11,1,20,0,0,0,34.02,141.24,14.4,FALSE
2021,10,11,1,30,0,0,0,34.24,139.7,14.3,FALSE
2021,10,11,1,40,0,0,0,34.08,138.09,14.2,FALSE
2021,10,11,1,50,0,0,0,34.31,136.42,14.1,FALSE
2021,10,11,2,0,0,0,0,34.53,134.71,14,FALSE
2021,10,11,2,10,0,0,0,34.98,132.94,13.8,FALSE
2021,10,11,2,20,0,0,0,35.17,131.14,13.7,FALSE
2021,10,11,2,30,0,0,0,35.4,129.31,13.6,FALSE
2021,10,11,2,40,0,0,0,35.24,127.45,13.5,FALSE
2021,10,11,2,50,0,0,0,35.47,125.55,13.4,FALSE
2021,10,11,3,0,0,0,0,35.7,123.64,13.3,FALSE
2021,10,11,3,10,0,0,0,35.93,121.71,13.2,FALSE
2021,10,11,3,20,0,0,0,36.17,119.76,13.1,FALSE
2021,10,11,3,30,0,0,0,36.17,117.79,13.1,FALSE
2021,10,11,3,40,0,0,0,35.37,115.81,13,FALSE
2021,10,11,3,50,0,0,0,35.6,113.82,12.9,FALSE
2021,10,11,4,0,0,0,0,35.83,111.83,12.8,FALSE
2021,10,11,4,10,0,0,0,35.83,109.82,12.8,FALSE
2021,10,11,4,20,0,0,0,36.07,107.81,12.7,FALSE
2021,10,11,4,30,0,0,0,36.07,105.8,12.7,FALSE
2021,10,11,4,40,0,0,0,35.08,103.78,12.6,FALSE
2021,10,11,4,50,0,0,0,35.04,101.76,12.6,FALSE
2021,10,11,5,0,0,0,0,35.27,99.75,12.5,FALSE
2021,10,11,5,10,0,0,0,34.58,97.73,12.8,FALSE
2021,10,11,5,20,0,0,0,34.14,95.72,13,FALSE
2021,10,11,5,30,0,0,0,33.69,93.71,13.2,FALSE
2021,10,11,5,40,0,0,0,33.33,91.71,13.5,FALSE
2021,10,11,5,50,0,0,0,32.86,89.31,13.7,FALSE
2021,10,11,6,0,17,275,29,32.23,87.49,14,FALSE
2021,10,11,6,10,24,391,54,31.01,85.59,14.6,FALSE
2021,10,11,6,20,30,484,83,29.83,83.66,15.2,FALSE
2021,10,11,6,30,35,558,116,28.53,81.73,15.9,FALSE
2021,10,11,6,40,41,606,148,27.71,79.81,16.5,FALSE
2021,10,11,6,50,45,657,183,26.51,77.9,17.2,TRUE
2021,10,11,7,0,49,699,218,25.53,76.01,17.8,TRUE
2021,10,11,7,10,52,735,253,24.87,74.13,18.2,TRUE
2021,10,11,7,20,55,760,287,24.11,72.27,18.7,TRUE
2021,10,11,7,30,58,787,321,23.51,70.44,19.1,TRUE
2021,10,11,7,40,63,799,354,22.34,68.63,19.5,TRUE
2021,10,11,7,50,65,820,388,21.66,66.85,20,TRUE
2021,10,11,8,0,68,838,421,21.14,65.1,20.4,TRUE
2021,10,11,8,10,70,855,453,20.73,63.39,20.7,TRUE
2021,10,11,8,20,72,870,484,20.35,61.72,21,TRUE
2021,10,11,8,30,74,883,514,19.98,60.09,21.3,TRUE
2021,10,11,8,40,79,879,538,18.79,58.5,21.6,TRUE
2021,10,11,8,50,80,890,565,18.45,56.96,21.9,TRUE
2021,10,11,9,0,82,900,592,18.12,55.48,22.2,TRUE
2021,10,11,9,10,83,908,616,17.9,54.06,22.4,TRUE
2021,10,11,9,20,84,916,640,17.66,52.7,22.6,TRUE
2021,10,11,9,30,85,923,661,17.35,51.42,22.9,TRUE
2021,10,11,9,40,94,911,677,16.74,50.2,23.1,TRUE
2021,10,11,9,50,95,917,696,16.54,49.07,23.3,TRUE
2021,10,11,10,0,96,918,710,16.34,48.03,23.5,TRUE
2021,10,11,10,10,97,922,725,16.15,47.08,23.7,TRUE
2021,10,11,10,20,97,926,738,16.04,46.23,23.8,TRUE
2021,10,11,10,30,98,929,749,15.94,45.49,23.9,TRUE
2021,10,11,10,40,102,924,757,15.52,44.85,24,TRUE
2021,10,11,10,50,102,926,765,15.43,44.33,24.1,TRUE
2021,10,11,11,0,103,928,771,15.32,43.93,24.2,TRUE
2021,10,11,11,10,103,929,775,15.23,43.66,24.3,TRUE
2021,10,11,11,20,103,930,778,15.23,43.5,24.3,TRUE
2021,10,11,11,30,103,930,778,15.23,43.48,24.3,TRUE
2021,10,11,11,40,271,498,631,14.38,43.58,24.3,TRUE
2021,10,11,11,50,330,329,568,14.27,43.81,24.4,TRUE
2021,10,11,12,0,344,254,526,14.27,44.16,24.4,TRUE
2021,10,11,12,10,246,17,258,14.36,44.63,24.3,TRUE
2021,10,11,12,20,318,62,362,14.45,45.22,24.2,TRUE
2021,10,11,12,30,318,70,367,14.53,45.92,24.1,TRUE
2021,10,11,12,40,303,351,544,13.13,46.73,24,TRUE
2021,10,11,12,50,319,104,389,13.2,47.64,23.9,TRUE
2021,10,11,13,0,293,61,333,13.28,48.65,23.8,TRUE
2021,10,11,13,10,307,195,433,13.44,49.75,23.6,TRUE
2021,10,11,13,20,221,16,231,13.69,50.93,23.3,TRUE
2021,10,11,13,30,210,14,218,13.85,52.18,23.1,TRUE
2021,10,11,13,40,204,14,212,12.32,53.51,22.8,TRUE
2021,10,11,13,50,265,190,374,12.47,54.91,22.6,TRUE
2021,10,11,14,0,236,311,409,12.63,56.37,22.4,TRUE
2021,10,11,14,10,212,372,409,12.94,57.89,22,TRUE
2021,10,11,14,20,201,361,385,13.17,59.45,21.7,TRUE
2021,10,11,14,30,191,347,359,13.5,61.07,21.3,TRUE
2021,10,11,14,40,179,340,335,12.37,62.73,21,TRUE
2021,10,11,14,50,169,322,308,12.68,64.42,20.6,TRUE
2021,10,11,15,0,157,304,280,12.92,66.16,20.3,TRUE
2021,10,11,15,10,145,290,254,12.92,67.93,20.3,TRUE
2021,10,11,15,20,132,277,228,12.92,69.72,20.3,TRUE
2021,10,11,15,30,120,255,201,12.92,71.55,20.3,TRUE
2021,10,11,15,40,106,251,178,12.92,73.4,20.3,TRUE
2021,10,11,15,50,94,231,152,12.92,75.27,20.3,TRUE
2021,10,11,16,0,63,542,183,15.66,77.16,18.2,TRUE
2021,10,11,16,10,57,486,149,16.06,79.07,17.8,TRUE
2021,10,11,16,20,50,422,116,16.47,80.98,17.4,TRUE
2021,10,11,16,30,42,340,84,16.89,82.91,17,TRUE
2021,10,11,16,40,33,264,57,22.65,84.84,16.6,TRUE
2021,10,11,16,50,23,160,32,23.24,86.76,16.2,TRUE
2021,10,11,17,0,13,54,14,23.84,88.62,15.8,TRUE
2021,10,11,17,10,0,0,0,24.3,90.94,15.5,TRUE
2021,10,11,17,20,0,0,0,24.93,92.94,15.1,TRUE
2021,10,11,17,30,0,0,0,25.41,94.95,14.8,TRUE
2021,10,11,17,40,0,0,0,34.01,96.96,14.4,TRUE
2021,10,11,17,50,0,0,0,34.67,98.98,14.1,TRUE
2021,10,11,18,0,0,0,0,35.58,101,13.7,TRUE
2021,10,11,18,10,0,0,0,36.52,103.02,13.3,TRUE
2021,10,11,18,20,0,0,0,37.28,105.04,13,FALSE
2021,10,11,18,30,0,0,0,38.26,107.06,12.6,FALSE
2021,10,11,18,40,0,0,0,42.83,109.07,12.2,FALSE
2021,10,11,18,50,0,0,0,43.97,111.08,11.8,FALSE
2021,10,11,19,0,0,0,0,45.14,113.09,11.4,FALSE
2021,10,11,19,10,0,0,0,45.74,115.08,11.2,FALSE
2021,10,11,19,20,0,0,0,46.35,117.07,11,FALSE
2021,10,11,19,30,0,0,0,46.97,119.05,10.8,FALSE
2021,10,11,19,40,0,0,0,44.3,121.01,10.6,FALSE
2021,10,11,19,50,0,0,0,44.89,122.96,10.4,FALSE
2021,10,11,20,0,0,0,0,45.49,124.89,10.2,FALSE
2021,10,11,20,10,0,0,0,45.8,126.79,10.1,FALSE
2021,10,11,20,20,0,0,0,46.1,128.68,10,FALSE
2021,10,11,20,30,0,0,0,46.41,130.53,9.9,FALSE
2021,10,11,20,40,0,0,0,44.75,132.36,9.9,FALSE
2021,10,11,20,50,0,0,0,45.05,134.14,9.8,FALSE
2021,10,11,21,0,0,0,0,45.36,135.89,9.7,FALSE
2021,10,11,21,10,0,0,0,45.36,137.59,9.7,FALSE
2021,10,11,21,20,0,0,0,45.31,139.23,9.7,FALSE
2021,10,11,21,30,0,0,0,45.31,140.82,9.7,FALSE
2021,10,11,21,40,0,0,0,46.5,142.33,9.7,FALSE
2021,10,11,21,50,0,0,0,46.81,143.77,9.6,FALSE
2021,10,11,22,0,0,0,0,46.81,145.12,9.6,FALSE
2021,10,11,22,10,0,0,0,46.81,146.37,9.6,FALSE
2021,10,11,22,20,0,0,0,46.81,147.5,9.6,FALSE
2021,10,11,22,30,0,0,0,46.86,148.52,9.6,FALSE
2021,10,11,22,40,0,0,0,50.17,149.39,9.6,FALSE
2021,10,11,22,50,0,0,0,50.17,150.12,9.6,FALSE
2021,10,11,23,0,0,0,0,50.17,150.69,9.6,FALSE
2021,10,11,23,10,0,0,0,50.17,151.09,9.6,FALSE
2021,10,11,23,20,0,0,0,50.5,151.31,9.5,FALSE
2021,10,11,23,30,0,0,0,50.5,151.35,9.5,FALSE
2021,10,11,23,40,0,0,0,53.71,151.21,9.5,FALSE
2021,10,11,23,50,0,0,0,53.71,150.89,9.5,FALSE
2021,10,12,0,0,0,0,0,53.71,150.39,9.5,FALSE
2021,10,12,0,10,0,0,0,53.71,149.73,9.5,FALSE
2021,10,12,0,20,0,0,0,54.07,148.92,9.4,FALSE
2021,10,12,0,30,0,0,0,54.12,147.97,9.4,FALSE
2021,10,12,0,40,0,0,0,54.54,146.88,9.4,FALSE
2021,10,12,0,50,0,0,0,54.54,145.68,9.4,FALSE
2021,10,12,1,0,0,0,0,54.54,144.38,9.4,FALSE
2021,10,12,1,10,0,0,0,54.6,142.98,9.4,FALSE
2021,10,12,1,20,0,0,0,54.6,141.5,9.4,FALSE
2021,10,12,1,30,0,0,0,54.6,139.95,9.4,FALSE
2021,10,12,1,40,0,0,0,49.67,138.33,9.4,FALSE
2021,10,12,1,50,0,0,0,49.67,136.65,9.4,FALSE
2021,10,12,2,0,0,0,0,49.67,134.93,9.4,FALSE
2021,10,12,2,10,0,0,0,49.72,133.16,9.4,FALSE
2021,10,12,2,20,0,0,0,49.72,131.35,9.4,FALSE
2021,10,12,2,30,0,0,0,49.72,129.51,9.4,FALSE
2021,10,12,2,40,0,0,0,41.74,127.64,9.4,FALSE
2021,10,12,2,50,0,0,0,42.02,125.75,9.3,FALSE
2021,10,12,3,0,0,0,0,42.02,123.83,9.3,FALSE
2021,10,12,3,10,0,0,0,42.07,121.89,9.3,FALSE
2021,10,12,3,20,0,0,0,42.07,119.94,9.3,FALSE
2021,10,12,3,30,0,0,0,42.35,117.97,9.2,FALSE
2021,10,12,3,40,0,0,0,37.4,115.99,9.2,FALSE
2021,10,12,3,50,0,0,0,37.4,114,9.2,FALSE
2021,10,12,4,0,0,0,0,37.65,112,9.1,FALSE
2021,10,12,4,10,0,0,0,37.65,109.99,9.1,FALSE
2021,10,12,4,20,0,0,0,37.95,107.98,9,FALSE
2021,10,12,4,30,0,0,0,38.2,105.97,8.9,FALSE
2021,10,12,4,40,0,0,0,36.12,103.95,8.8,FALSE
2021,10,12,4,50,0,0,0,36.12,101.93,8.8,FALSE
2021,10,12,5,0,0,0,0,36.36,99.92,8.7,FALSE
2021,10,12,5,10,0,0,0,36.36,97.9,8.7,FALSE
2021,10,12,5,20,0,0,0,36.12,95.89,8.8,FALSE
2021,10,12,5,30,0,0,0,36.12,93.88,8.8,FALSE
2021,10,12,5,40,0,0,0,34.87,91.88,8.9,FALSE
2021,10,12,5,50,0,0,0,34.87,89.46,8.9,FALSE
2021,10,12,6,0,17,163,24,34.63,87.65,9,FALSE
2021,10,12,6,10,26,275,47,33.94,85.76,9.3,FALSE
2021,10,12,6,20,34,371,74,33.49,83.84,9.5,FALSE
2021,10,12,6,30,41,450,104,32.86,81.91,9.8,FALSE
2021,10,12,6,40,47,511,136,31.34,80,10.1,FALSE
2021,10,12,6,50,52,566,169,30.72,78.09,10.4,TRUE
2021,10,12,7,0,57,613,203,30.12,76.2,10.7,TRUE
2021,10,12,7,10,61,653,238,29.52,74.33,11,TRUE
2021,10,12,7,20,65,688,272,28.98,72.47,11.3,TRUE
2021,10,12,7,30,68,718,306,28.41,70.65,11.6,TRUE
2021,10,12,7,40,72,742,340,27.75,68.84,11.9,TRUE
2021,10,12,7,50,75,766,373,27.21,67.07,12.2,TRUE
2021,10,12,8,0,78,786,406,26.5,65.33,12.6,TRUE
2021,10,12,8,10,80,805,438,25.99,63.62,12.9,TRUE
2021,10,12,8,20,83,821,469,25.52,61.96,13.2,TRUE
2021,10,12,8,30,85,835,498,25.02,60.33,13.5,TRUE
2021,10,12,8,40,87,849,527,25.12,58.75,13.8,TRUE
2021,10,12,8,50,89,860,554,24.48,57.22,14.2,TRUE
2021,10,12,9,0,90,871,580,24.01,55.75,14.5,TRUE
2021,10,12,9,10,92,880,605,23.55,54.34,14.8,TRUE
2021,10,12,9,20,93,889,628,23.1,52.99,15.1,TRUE
2021,10,12,9,30,94,896,650,22.66,51.71,15.4,TRUE
2021,10,12,9,40,89,918,673,22.99,50.51,15.7,TRUE
2021,10,12,9,50,90,923,691,22.55,49.38,16,TRUE
2021,10,12,10,0,91,928,708,22.13,48.35,16.3,TRUE
2021,10,12,10,10,92,933,723,21.71,47.41,16.6,TRUE
2021,10,12,10,20,93,937,736,21.44,46.57,16.8,TRUE
2021,10,12,10,30,93,940,748,21.04,45.83,17.1,TRUE
2021,10,12,10,40,92,945,758,21.25,45.2,17.3,TRUE
2021,10,12,10,50,92,947,766,20.85,44.69,17.6,TRUE
2021,10,12,11,0,93,949,772,20.59,44.3,17.8,TRUE
2021,10,12,11,10,93,950,776,20.34,44.02,18,TRUE
2021,10,12,11,20,93,950,778,20.08,43.88,18.2,TRUE
2021,10,12,11,30,93,950,778,19.83,43.85,18.4,TRUE
2021,10,12,11,40,92,952,777,19.7,43.96,18.6,TRUE
2021,10,12,11,50,92,951,774,19.45,44.19,18.8,TRUE
2021,10,12,12,0,91,950,769,19.21,44.54,19,TRUE
2021,10,12,12,10,91,948,761,19.09,45.01,19.1,TRUE
2021,10,12,12,20,91,946,752,18.97,45.6,19.2,TRUE
2021,10,12,12,30,90,943,742,18.86,46.3,19.3,TRUE
2021,10,12,12,40,88,944,730,18.62,47.1,19.4,TRUE
2021,10,12,12,50,87,940,716,18.51,48.01,19.5,TRUE
2021,10,12,13,0,86,935,699,18.4,49.01,19.6,TRUE
2021,10,12,13,10,85,930,682,18.4,50.11,19.6,TRUE
2021,10,12,13,20,84,924,662,18.4,51.28,19.6,TRUE
2021,10,12,13,30,83,917,641,18.28,52.54,19.7,TRUE
2021,10,12,13,40,81,912,619,18.11,53.86,19.7,TRUE
2021,10,12,13,50,80,908,598,18.11,55.25,19.7,TRUE
2021,10,12,14,0,79,899,572,18.11,56.71,19.7,TRUE
2021,10,12,14,10,77,888,545,18.22,58.22,19.6,TRUE
2021,10,12,14,20,75,877,516,18.22,59.78,19.6,TRUE
2021,10,12,14,30,73,864,487,18.33,61.39,19.5,TRUE
2021,10,12,14,40,71,853,457,18.18,63.04,19.4,TRUE
2021,10,12,14,50,69,836,426,18.18,64.74,19.4,TRUE
2021,10,12,15,0,66,818,393,18.29,66.47,19.3,TRUE
2021,10,12,15,10,64,798,360,18.29,68.23,19.3,TRUE
2021,10,12,15,20,62,774,326,18.29,70.02,19.3,TRUE
2021,10,12,15,30,59,747,292,18.29,71.84,19.3,TRUE
2021,10,12,15,40,56,717,257,18.29,73.69,19.3,TRUE
2021,10,12,15,50,52,681,222,18.29,75.56,19.3,TRUE
2021,10,12,16,0,48,642,188,21.23,77.44,18,TRUE
2021,10,12,16,10,44,592,153,21.77,79.35,17.6,TRUE
2021,10,12,16,20,39,533,120,22.47,81.26,17.1,TRUE
2021,10,12,16,30,33,461,88,23.04,83.19,16.7,TRUE
2021,10,12,16,40,27,375,59,27.18,85.11,16.3,TRUE
2021,10,12,16,50,19,265,33,28.06,87.02,15.8,TRUE
2021,10,12,17,0,11,136,14,28.78,88.87,15.4,TRUE
2021,10,12,17,10,0,0,0,29.16,91.21,15.2,TRUE
2021,10,12,17,20,0,0,0,29.37,93.21,15.1,TRUE
2021,10,12,17,30,0,0,0,29.75,95.22,14.9,TRUE
2021,10,12,17,40,0,0,0,28.97,97.23,14.8,TRUE
2021,10,12,17,50,0,0,0,29.35,99.25,14.6,TRUE
2021,10,12,18,0,0,0,0,29.54,101.26,14.5,TRUE
2021,10,12,18,10,0,0,0,29.92,103.28,14.3,TRUE
2021,10,12,18,20,0,0,0,30.11,105.3,14.2,FALSE
2021,10,12,18,30,0,0,0,30.5,107.32,14,FALSE
2021,10,12,18,40,0,0,0,30.28,109.34,13.9,FALSE
2021,10,12,18,50,0,0,0,30.48,111.35,13.8,FALSE
2021,10,12,19,0,0,0,0,30.91,113.36,13.6,FALSE
2021,10,12,19,10,0,0,0,31.11,115.36,13.5,FALSE
2021,10,12,19,20,0,0,0,31.31,117.34,13.4,FALSE
2021,10,12,19,30,0,0,0,31.52,119.32,13.3,FALSE
2021,10,12,19,40,0,0,0,31.57,121.29,13.2,FALSE
2021,10,12,19,50,0,0,0,31.77,123.24,13.1,FALSE
2021,10,12,20,0,0,0,0,31.98,125.17,13,FALSE
2021,10,12,20,10,0,0,0,32.19,127.08,12.9,FALSE
2021,10,12,20,20,0,0,0,32.4,128.97,12.8,FALSE
2021,10,12,20,30,0,0,0,32.61,130.83,12.7,FALSE
2021,10,12,20,40,0,0,0,32.7,132.66,12.6,FALSE
2021,10,12,20,50,0,0,0,32.92,134.45,12.5,FALSE
2021,10,12,21,0,0,0,0,33.13,136.2,12.4,FALSE
2021,10,12,21,10,0,0,0,33.35,137.9,12.3,FALSE
2021,10,12,21,20,0,0,0,33.57,139.56,12.2,FALSE
2021,10,12,21,30,0,0,0,33.79,141.15,12.1,FALSE
2021,10,12,21,40,0,0,0,33.55,142.67,12,FALSE
2021,10,12,21,50,0,0,0,33.78,144.11,11.9,FALSE
2021,10,12,22,0,0,0,0,34.03,145.47,11.8,FALSE
2021,10,12,22,10,0,0,0,34.26,146.72,11.7,FALSE
2021,10,12,22,20,0,0,0,34.49,147.87,11.6,FALSE
2021,10,12,22,30,0,0,0,34.71,148.88,11.5,FALSE
2021,10,12,22,40,0,0,0,34.17,149.77,11.4,FALSE
2021,10,12,22,50,0,0,0,34.39,150.5,11.3,FALSE
2021,10,12,23,0,0,0,0,34.62,151.07,11.2,FALSE
2021,10,12,23,10,0,0,0,35.08,151.46,11,FALSE
2021,10,12,23,20,0,0,0,35.31,151.68,10.9,FALSE
2021,10,12,23,30,0,0,0,35.55,151.72,10.8,FALSE
2021,10,12,23,40,0,0,0,34.76,151.57,10.7,FALSE
2021,10,12,23,50,0,0,0,34.99,151.24,10.6,FALSE
2021,10,13,0,0,0,0,0,35.23,150.74,10.5,FALSE
2021,10,13,0,10,0,0,0,35.7,150.07,10.3,FALSE
2021,10,13,0,20,0,0,0,35.94,149.25,10.2,FALSE
2021,10,13,0,30,0,0,0,36.42,148.28,10,FALSE
2021,10,13,0,40,0,0,0,35.97,147.19,9.8,FALSE
2021,10,13,0,50,0,0,0,36.21,145.98,9.7,FALSE
2021,10,13,1,0,0,0,0,36.7,144.66,9.5,FALSE
2021,10,13,1,10,0,0,0,37.2,143.25,9.3,FALSE
2021,10,13,1,20,0,0,0,37.45,141.76,9.2,FALSE
2021,10,13,1,30,0,0,0,37.96,140.19,9,FALSE
2021,10,13,1,40,0,0,0,36.99,138.57,8.8,FALSE
2021,10,13,1,50,0,0,0,37.49,136.88,8.6,FALSE
2021,10,13,2,0,0,0,0,37.74,135.15,8.5,FALSE
2021,10,13,2,10,0,0,0,38.26,133.37,8.3,FALSE
2021,10,13,2,20,0,0,0,38.52,131.56,8.2,FALSE
2021,10,13,2,30,0,0,0,38.78,129.71,8.1,FALSE
2021,10,13,2,40,0,0,0,36.86,127.84,8,FALSE
2021,10,13,2,50,0,0,0,37.36,125.94,7.8,FALSE
2021,10,13,3,0,0,0,0,37.62,124.02,7.7,FALSE
2021,10,13,3,10,0,0,0,37.87,122.07,7.6,FALSE
2021,10,13,3,20,0,0,0,38.13,120.12,7.5,FALSE
2021,10,13,3,30,0,0,0,38.39,118.15,7.4,FALSE
2021,10,13,3,40,0,0,0,35.94,116.16,7.4,FALSE
2021,10,13,3,50,0,0,0,36.19,114.17,7.3,FALSE
2021,10,13,4,0,0,0,0,36.43,112.17,7.2,FALSE
2021,10,13,4,10,0,0,0,36.68,110.16,7.1,FALSE
2021,10,13,4,20,0,0,0,36.68,108.15,7.1,FALSE
2021,10,13,4,30,0,0,0,36.93,106.13,7,FALSE
2021,10,13,4,40,0,0,0,34.87,104.12,6.9,FALSE
2021,10,13,4,50,0,0,0,34.87,102.1,6.9,FALSE
2021,10,13,5,0,0,0,0,35.11,100.08,6.8,FALSE
2021,10,13,5,10,0,0,0,34.63,98.07,7,FALSE
2021,10,13,5,20,0,0,0,34.16,96.06,7.2,FALSE
2021,10,13,5,30,0,0,0,33.7,94.05,7.4,FALSE
2021,10,13,5,40,0,0,0,32.91,92.05,7.6,FALSE
2021,10,13,5,50,0,0,0,32.47,89.6,7.8,FALSE
2021,10,13,6,0,15,240,25,32.25,87.81,7.9,FALSE
2021,10,13,6,10,23,358,48,30.97,85.93,8.5,FALSE
2021,10,13,6,20,29,453,76,29.74,84.01,9.1,FALSE
2021,10,13,6,30,35,529,108,28.57,82.1,9.7,FALSE
2021,10,13,6,40,40,589,140,25.56,80.18,10.3,FALSE
2021,10,13,6,50,44,641,174,24.73,78.28,10.8,TRUE
2021,10,13,7,0,48,684,209,23.76,76.39,11.4,TRUE
2021,10,13,7,10,51,721,244,22.99,74.53,11.9,TRUE
2021,10,13,7,20,54,752,278,22.25,72.68,12.4,TRUE
2021,10,13,7,30,57,780,313,21.54,70.85,12.9,TRUE
2021,10,13,7,40,60,804,347,22.36,69.06,13.4,TRUE
2021,10,13,7,50,62,825,380,21.79,67.29,13.8,TRUE
2021,10,13,8,0,64,843,413,21.1,65.55,14.3,TRUE
2021,10,13,8,10,66,860,445,20.56,63.85,14.7,TRUE
2021,10,13,8,20,68,874,475,20.04,62.19,15.1,TRUE
2021,10,13,8,30,69,887,505,19.66,60.58,15.4,TRUE
2021,10,13,8,40,70,900,534,18.75,59,15.8,TRUE
2021,10,13,8,50,72,911,561,18.39,57.48,16.1,TRUE
2021,10,13,9,0,73,920,587,17.93,56.02,16.5,TRUE
2021,10,13,9,10,74,928,612,17.59,54.61,16.8,TRUE
2021,10,13,9,20,75,936,635,17.24,53.27,17.1,TRUE
2021,10,13,9,30,76,943,657,17.03,52,17.3,TRUE
2021,10,13,9,40,87,925,672,15.86,50.81,17.6,TRUE
2021,10,13,9,50,88,931,690,15.57,49.69,17.9,TRUE
2021,10,13,10,0,89,936,707,15.28,48.67,18.2,TRUE
2021,10,13,10,10,90,936,719,15.09,47.74,18.4,TRUE
2021,10,13,10,20,90,939,732,14.9,46.9,18.6,TRUE
2021,10,13,10,30,91,943,743,14.71,46.17,18.8,TRUE
2021,10,13,10,40,92,944,753,13.72,45.55,19,TRUE
2021,10,13,10,50,92,946,761,13.47,45.05,19.3,TRUE
2021,10,13,11,0,92,948,767,13.29,44.66,19.5,TRUE
2021,10,13,11,10,92,949,771,13.2,44.39,19.6,TRUE
2021,10,13,11,20,93,950,773,13.04,44.25,19.8,TRUE
2021,10,13,11,30,93,950,773,12.88,44.23,20,TRUE
2021,10,13,11,40,93,949,772,12.16,44.33,20.1,TRUE
2021,10,13,11,50,92,948,768,12.01,44.56,20.3,TRUE
2021,10,13,12,0,92,947,763,11.86,44.92,20.5,TRUE
2021,10,13,12,10,92,945,755,11.78,45.39,20.6,TRUE
2021,10,13,12,20,91,943,746,11.71,45.97,20.7,TRUE
2021,10,13,12,30,91,940,736,11.64,46.67,20.8,TRUE
